source,destination,edgeContent,timestamp,edgeType
dinadayan,davidbitan,https://twitter.com/dinadayan/status/1639852083162537984,2023-03-26T04:49:38.000Z,mention
BraunsteinZvi,ItzhackH,https://twitter.com/BraunsteinZvi/status/1639852042075226112,2023-03-26T04:49:28.000Z,retweet
Hamutal1,GadiTaub1,https://twitter.com/Hamutal1/status/1639851793516572672,2023-03-26T04:48:29.000Z,reply
AlonaMiryam,davidbitan,https://twitter.com/AlonaMiryam/status/1639851781264928768,2023-03-26T04:48:26.000Z,reply
AlonaMiryam,yoavgallant,https://twitter.com/AlonaMiryam/status/1639851781264928768,2023-03-26T04:48:26.000Z,mention
rona20970775,LevNimrod,https://twitter.com/rona20970775/status/1639850681023492097,2023-03-26T04:44:03.000Z,retweet
rona20970775,rikiblaiberg,https://twitter.com/rona20970775/status/1639850681023492097,2023-03-26T04:44:03.000Z,mention
Doreen_Dotan,N12News,https://twitter.com/Doreen_Dotan/status/1639850679031169025,2023-03-26T04:44:03.000Z,retweet
Doreen_Dotan,ndvori,https://twitter.com/Doreen_Dotan/status/1639850679031169025,2023-03-26T04:44:03.000Z,mention
Yaakov82547150,YishaiArav,https://twitter.com/Yaakov82547150/status/1639896220599451650,2023-03-26T07:45:01.000Z,quote
bonanzalapanim,davidbitan,https://twitter.com/bonanzalapanim/status/1639850293046247424,2023-03-26T04:42:31.000Z,reply
bonanzalapanim,yoavgallant,https://twitter.com/bonanzalapanim/status/1639850293046247424,2023-03-26T04:42:31.000Z,mention
super_duck76,benirabin,https://twitter.com/super_duck76/status/1639850266081079296,2023-03-26T04:42:25.000Z,retweet
EvreMeir,FakeNitzanShai,https://twitter.com/EvreMeir/status/1639850031556567042,2023-03-26T04:41:29.000Z,retweet
Sarab050568,GadiTaub1,https://twitter.com/Sarab050568/status/1639848902986694656,2023-03-26T04:37:00.000Z,retweet
RoiPeled08,ArbelMoyal,https://twitter.com/RoiPeled08/status/1639848648858107904,2023-03-26T04:35:59.000Z,reply
lyyt31400170,pilpelet11,https://twitter.com/lyyt31400170/status/1639848452900233216,2023-03-26T04:35:12.000Z,reply
lyyt31400170,radio103fm,https://twitter.com/lyyt31400170/status/1639848452900233216,2023-03-26T04:35:12.000Z,mention
lyyt31400170,AnatDavidov,https://twitter.com/lyyt31400170/status/1639848452900233216,2023-03-26T04:35:12.000Z,mention
gold0544889679_,yonibmen,https://twitter.com/gold0544889679_/status/1639848194333986816,2023-03-26T04:34:11.000Z,retweet
pilpelet11,radio103fm,https://twitter.com/pilpelet11/status/1639848051652059264,2023-03-26T04:33:37.000Z,reply
pilpelet11,TallyGotliv,https://twitter.com/pilpelet11/status/1639848051652059264,2023-03-26T04:33:37.000Z,mention
pilpelet11,nissim_mishal,https://twitter.com/pilpelet11/status/1639848051652059264,2023-03-26T04:33:37.000Z,mention
Samuelmoskovit6,FakeNitzanShai,https://twitter.com/Samuelmoskovit6/status/1639847881048727552,2023-03-26T04:32:56.000Z,retweet
ArbelMoyal,RoiPeled08,https://twitter.com/ArbelMoyal/status/1639847670217859072,2023-03-26T04:32:06.000Z,reply
ItzhackH,ItzhackH,https://twitter.com/ItzhackH/status/1639847651901423618,2023-03-26T04:32:01.000Z,retweet
PlSyrh,benirabin,https://twitter.com/PlSyrh/status/1639847418043813888,2023-03-26T04:31:06.000Z,retweet
alonlevi,Easternprince,https://twitter.com/alonlevi/status/1639845631932891136,2023-03-26T04:24:00.000Z,reply
liron1,BenCaspit,https://twitter.com/liron1/status/1639845082642743296,2023-03-26T04:21:49.000Z,retweet
sha_shull,BenCaspit,https://twitter.com/sha_shull/status/1639844578059591680,2023-03-26T04:19:48.000Z,retweet
mariang37785817,YuliEdelstein,https://twitter.com/mariang37785817/status/1639844486804041728,2023-03-26T04:19:27.000Z,reply
9AjXXUNPEVC9I0e,gerevbarmocha,https://twitter.com/9AjXXUNPEVC9I0e/status/1639844111451553793,2023-03-26T04:17:57.000Z,reply
worldplayfield,worldplayfield,https://twitter.com/worldplayfield/status/1639843937476042752,2023-03-26T04:17:16.000Z,retweet
NetanelGilyardi,asyossi,https://twitter.com/NetanelGilyardi/status/1639843451100450816,2023-03-26T04:15:20.000Z,retweet
yovavtzur,V2xTHMMuevYxnmg,https://twitter.com/yovavtzur/status/1639842090602381313,2023-03-26T04:09:55.000Z,reply
yovavtzur,YakiAdamker,https://twitter.com/yovavtzur/status/1639842090602381313,2023-03-26T04:09:55.000Z,mention
VYJoI7MDA6lOiP2,YaaraZered,https://twitter.com/VYJoI7MDA6lOiP2/status/1639841674804224001,2023-03-26T04:08:16.000Z,reply
TwittLoving,gerieli7,https://twitter.com/TwittLoving/status/1639841413637578753,2023-03-26T04:07:14.000Z,reply
TwittLoving,FtG9f4F8dUYueFU,https://twitter.com/TwittLoving/status/1639841413637578753,2023-03-26T04:07:14.000Z,mention
blishkarim,asyossi,https://twitter.com/blishkarim/status/1639841341407391746,2023-03-26T04:06:57.000Z,retweet
liron1,BenCaspit,https://twitter.com/liron1/status/1639841266086166529,2023-03-26T04:06:39.000Z,retweet
VYJoI7MDA6lOiP2,berale_crombie,https://twitter.com/VYJoI7MDA6lOiP2/status/1639841251699613696,2023-03-26T04:06:35.000Z,reply
MichaelS2202,benirabin,https://twitter.com/MichaelS2202/status/1639841038033362944,2023-03-26T04:05:44.000Z,retweet
shahar_rosen,avi07325462,https://twitter.com/shahar_rosen/status/1639840916381786115,2023-03-26T04:05:15.000Z,retweet
thetrueaboutil,ronisassover,https://twitter.com/thetrueaboutil/status/1639840552416837634,2023-03-26T04:03:49.000Z,reply
thetrueaboutil,yoavgallant,https://twitter.com/thetrueaboutil/status/1639840552416837634,2023-03-26T04:03:49.000Z,mention
AviB19007999,GadiTaub1,https://twitter.com/AviB19007999/status/1639840332719484928,2023-03-26T04:02:56.000Z,retweet
MorisFromThe,MorisFromThe,https://twitter.com/MorisFromThe/status/1639901347871948801,2023-03-26T08:05:23.000Z,quote
itsik52776912,GadiTaub1,https://twitter.com/itsik52776912/status/1639839997351153664,2023-03-26T04:01:36.000Z,retweet
hadadyau,davidbitan,https://twitter.com/hadadyau/status/1639839558513709056,2023-03-26T03:59:52.000Z,reply
hadadyau,yoavgallant,https://twitter.com/hadadyau/status/1639839558513709056,2023-03-26T03:59:52.000Z,mention
blishkarim,GadiTaub1,https://twitter.com/blishkarim/status/1639839122696093696,2023-03-26T03:58:08.000Z,retweet
jptwitt5,benirabin,https://twitter.com/jptwitt5/status/1639839038797410304,2023-03-26T03:57:48.000Z,retweet
TwittLoving,N12News,https://twitter.com/TwittLoving/status/1639838875659952128,2023-03-26T03:57:09.000Z,retweet
TwittLoving,ndvori,https://twitter.com/TwittLoving/status/1639838875659952128,2023-03-26T03:57:09.000Z,mention
yeudi_Israeli,yeudi_Israeli,https://twitter.com/yeudi_Israeli/status/1639838591919464448,2023-03-26T03:56:01.000Z,retweet
Samuelmoskovit6,GadiTaub1,https://twitter.com/Samuelmoskovit6/status/1639838568297254912,2023-03-26T03:55:56.000Z,retweet
gordon73268791,benirabin,https://twitter.com/gordon73268791/status/1639838182337331202,2023-03-26T03:54:24.000Z,retweet
shirazim,N12News,https://twitter.com/shirazim/status/1639838092373684226,2023-03-26T03:54:02.000Z,retweet
shirazim,ndvori,https://twitter.com/shirazim/status/1639838092373684226,2023-03-26T03:54:02.000Z,mention
HadarJP_IL,N12News,https://twitter.com/HadarJP_IL/status/1639837587907985408,2023-03-26T03:52:02.000Z,retweet
HadarJP_IL,ndvori,https://twitter.com/HadarJP_IL/status/1639837587907985408,2023-03-26T03:52:02.000Z,mention
DLB4IL,avi07325462,https://twitter.com/DLB4IL/status/1639837202019409920,2023-03-26T03:50:30.000Z,retweet
utsli_48,GadiTaub1,https://twitter.com/utsli_48/status/1639836644768350208,2023-03-26T03:48:17.000Z,retweet
Roee3,GadiTaub1,https://twitter.com/Roee3/status/1639836396507496448,2023-03-26T03:47:18.000Z,retweet
KesselEran,BenCaspit,https://twitter.com/KesselEran/status/1639836366501474305,2023-03-26T03:47:11.000Z,retweet
Yair61758121,Alonbareli,https://twitter.com/Yair61758121/status/1639836283303280642,2023-03-26T03:46:51.000Z,reply
GylhMnsh,dudiamsalem,https://twitter.com/GylhMnsh/status/1639836272398159875,2023-03-26T03:46:48.000Z,reply
DanSmit08492268,GadiTaub1,https://twitter.com/DanSmit08492268/status/1639835854397997056,2023-03-26T03:45:09.000Z,retweet
DanSmit08492268,MrrhP,https://twitter.com/DanSmit08492268/status/1639835669391372289,2023-03-26T03:44:24.000Z,retweet
DanSmit08492268,Onetruth011,https://twitter.com/DanSmit08492268/status/1639835669391372289,2023-03-26T03:44:24.000Z,mention
DaliyaRozen,habibistit,https://twitter.com/DaliyaRozen/status/1639835121216782342,2023-03-26T03:42:14.000Z,retweet
DaliyaRozen,dudiamsalem,https://twitter.com/DaliyaRozen/status/1639835121216782342,2023-03-26T03:42:14.000Z,mention
B11Jaybennet,attilus,https://twitter.com/B11Jaybennet/status/1639834911837233153,2023-03-26T03:41:24.000Z,retweet
RoyMichaeli84,BenCaspit,https://twitter.com/RoyMichaeli84/status/1639834905038274560,2023-03-26T03:41:22.000Z,retweet
AviSabz,erlichya,https://twitter.com/AviSabz/status/1639834515265794048,2023-03-26T03:39:49.000Z,retweet
lyhw_wzy,bbsch9721,https://twitter.com/lyhw_wzy/status/1639834324383014913,2023-03-26T03:39:04.000Z,reply
HdswtHymyn,HdswtHymyn,https://twitter.com/HdswtHymyn/status/1639901493351292928,2023-03-26T08:05:58.000Z,quote
Astra48163094,Alonbareli,https://twitter.com/Astra48163094/status/1639833847826137100,2023-03-26T03:37:10.000Z,retweet
orsino71,benirabin,https://twitter.com/orsino71/status/1639833320652435458,2023-03-26T03:35:04.000Z,retweet
zr_isr,GadiTaub1,https://twitter.com/zr_isr/status/1639832636880220162,2023-03-26T03:32:21.000Z,retweet
Daniel99973429,shlomo_karhi,https://twitter.com/Daniel99973429/status/1639832379354234881,2023-03-26T03:31:20.000Z,reply
aviv105,N12News,https://twitter.com/aviv105/status/1639831554078785537,2023-03-26T03:28:03.000Z,retweet
aviv105,ndvori,https://twitter.com/aviv105/status/1639831554078785537,2023-03-26T03:28:03.000Z,mention
0463ami,FakeNitzanShai,https://twitter.com/0463ami/status/1639831220149166080,2023-03-26T03:26:44.000Z,reply
SScheinbach,avi07325462,https://twitter.com/SScheinbach/status/1639831056793714690,2023-03-26T03:26:05.000Z,retweet
FakeNitzanShai,icelevi2,https://twitter.com/FakeNitzanShai/status/1639830068745879553,2023-03-26T03:22:09.000Z,reply
FakeNitzanShai,YuliEdelstein,https://twitter.com/FakeNitzanShai/status/1639830068745879553,2023-03-26T03:22:09.000Z,mention
q5uFJ656TliyXKN,GadiTaub1,https://twitter.com/q5uFJ656TliyXKN/status/1639828400557752321,2023-03-26T03:15:31.000Z,retweet
Travell2P,davidbitan,https://twitter.com/Travell2P/status/1639828237369974785,2023-03-26T03:14:52.000Z,reply
Travell2P,yoavgallant,https://twitter.com/Travell2P/status/1639828237369974785,2023-03-26T03:14:52.000Z,mention
MrrhP,Onetruth011,https://twitter.com/MrrhP/status/1639827497138241538,2023-03-26T03:11:56.000Z,reply
MrrhP,elidallal32,https://twitter.com/MrrhP/status/1639827497138241538,2023-03-26T03:11:56.000Z,mention
ntykhn2,GadiTaub1,https://twitter.com/ntykhn2/status/1639827220456669185,2023-03-26T03:10:50.000Z,retweet
jhonnysabag,kobbybarda,https://twitter.com/jhonnysabag/status/1639826069271240704,2023-03-26T03:06:16.000Z,reply
Pitzynivly,FakeNitzanShai,https://twitter.com/Pitzynivly/status/1639825191013433344,2023-03-26T03:02:46.000Z,reply
Pitzynivly,avigrin10,https://twitter.com/Pitzynivly/status/1639825191013433344,2023-03-26T03:02:46.000Z,mention
RAVMOYAL,davidbitan,https://twitter.com/RAVMOYAL/status/1639824856848973826,2023-03-26T03:01:27.000Z,reply
RAVMOYAL,yoavgallant,https://twitter.com/RAVMOYAL/status/1639824856848973826,2023-03-26T03:01:27.000Z,mention
mama_lo_mami,asyossi,https://twitter.com/mama_lo_mami/status/1639824534290268160,2023-03-26T03:00:10.000Z,retweet
JimsKGlxG22mZAX,motiohana1,https://twitter.com/JimsKGlxG22mZAX/status/1639823931514277888,2023-03-26T02:57:46.000Z,retweet
JimsKGlxG22mZAX,davidbitan,https://twitter.com/JimsKGlxG22mZAX/status/1639823931514277888,2023-03-26T02:57:46.000Z,mention
Gromit36,BenCaspit,https://twitter.com/Gromit36/status/1639823893773840385,2023-03-26T02:57:37.000Z,retweet
IsraelCharag,davidbitan,https://twitter.com/IsraelCharag/status/1639821011292913664,2023-03-26T02:46:10.000Z,reply
IsraelCharag,yoavgallant,https://twitter.com/IsraelCharag/status/1639821011292913664,2023-03-26T02:46:10.000Z,mention
DadoHaim,GadiTaub1,https://twitter.com/DadoHaim/status/1639820813686718464,2023-03-26T02:45:23.000Z,retweet
Expertdiamond1,davidbitan,https://twitter.com/Expertdiamond1/status/1639820302145187841,2023-03-26T02:43:21.000Z,reply
Expertdiamond1,yoavgallant,https://twitter.com/Expertdiamond1/status/1639820302145187841,2023-03-26T02:43:21.000Z,mention
p_rwty,benirabin,https://twitter.com/p_rwty/status/1639819886523215875,2023-03-26T02:41:41.000Z,retweet
Yaakov82547150,davidbitan,https://twitter.com/Yaakov82547150/status/1639819750225203205,2023-03-26T02:41:09.000Z,reply
Yaakov82547150,yoavgallant,https://twitter.com/Yaakov82547150/status/1639819750225203205,2023-03-26T02:41:09.000Z,mention
dyln99033552,ItzhackH,https://twitter.com/dyln99033552/status/1639818757689298947,2023-03-26T02:37:12.000Z,retweet
Santiago345678,yoavgallant,https://twitter.com/Santiago345678/status/1639818180053946369,2023-03-26T02:34:55.000Z,reply
dyln99033552,NjQy9D5Hh5gAAec,https://twitter.com/dyln99033552/status/1639817667405135880,2023-03-26T02:32:52.000Z,retweet
Nilya25820952,benirabin,https://twitter.com/Nilya25820952/status/1639816944109879298,2023-03-26T02:30:00.000Z,retweet
DaskalEliane,BenCaspit,https://twitter.com/DaskalEliane/status/1639816507952693249,2023-03-26T02:28:16.000Z,retweet
jujSb1W9t5mlWIx,Now14Israel,https://twitter.com/jujSb1W9t5mlWIx/status/1639816464977784835,2023-03-26T02:28:06.000Z,reply
jujSb1W9t5mlWIx,YinonMagal,https://twitter.com/jujSb1W9t5mlWIx/status/1639816464977784835,2023-03-26T02:28:06.000Z,mention
ChiChiLL10,erlichya,https://twitter.com/ChiChiLL10/status/1639814646675767299,2023-03-26T02:20:52.000Z,retweet
Nilya25820952,BenCaspit,https://twitter.com/Nilya25820952/status/1639813693796909058,2023-03-26T02:17:05.000Z,retweet
AvnerIsr,davidbitan,https://twitter.com/AvnerIsr/status/1639810883672047618,2023-03-26T02:05:55.000Z,reply
AvnerIsr,yoavgallant,https://twitter.com/AvnerIsr/status/1639810883672047618,2023-03-26T02:05:55.000Z,mention
2UDXpgU11238X8I,davidbitan,https://twitter.com/2UDXpgU11238X8I/status/1639809944248524800,2023-03-26T02:02:11.000Z,reply
2UDXpgU11238X8I,yoavgallant,https://twitter.com/2UDXpgU11238X8I/status/1639809944248524800,2023-03-26T02:02:11.000Z,mention
ShabaSapir,urizaki,https://twitter.com/ShabaSapir/status/1639808831562698752,2023-03-26T01:57:46.000Z,reply
ShabaSapir,avigrin10,https://twitter.com/ShabaSapir/status/1639808831562698752,2023-03-26T01:57:46.000Z,mention
DrDM777,AmitmizrA,https://twitter.com/DrDM777/status/1639808307807363073,2023-03-26T01:55:41.000Z,retweet
utsli_48,habibistit,https://twitter.com/utsli_48/status/1639808092354273280,2023-03-26T01:54:50.000Z,retweet
utsli_48,dudiamsalem,https://twitter.com/utsli_48/status/1639808092354273280,2023-03-26T01:54:50.000Z,mention
avihue123,AmitmizrA,https://twitter.com/avihue123/status/1639807700648312838,2023-03-26T01:53:16.000Z,retweet
Yossi_IT,YhbYwny,https://twitter.com/Yossi_IT/status/1639806449126703109,2023-03-26T01:48:18.000Z,retweet
meir_ohana1,a51LetvgkZzmWCw,https://twitter.com/meir_ohana1/status/1639805607929577473,2023-03-26T01:44:57.000Z,reply
shoshana_helena,shlo1111,https://twitter.com/shoshana_helena/status/1639804626336636928,2023-03-26T01:41:03.000Z,retweet
shoshana_helena,YinonMagal,https://twitter.com/shoshana_helena/status/1639804626336636928,2023-03-26T01:41:03.000Z,mention
MyFirstWallPpr,GadiTaub1,https://twitter.com/MyFirstWallPpr/status/1639804610113093634,2023-03-26T01:40:59.000Z,retweet
Yossi_IT,GadiTaub1,https://twitter.com/Yossi_IT/status/1639804229777776641,2023-03-26T01:39:29.000Z,retweet
SScheinbach,BenCaspit,https://twitter.com/SScheinbach/status/1639803572975009792,2023-03-26T01:36:52.000Z,retweet
Yossi_IT,a51LetvgkZzmWCw,https://twitter.com/Yossi_IT/status/1639803025307889666,2023-03-26T01:34:41.000Z,retweet
therightospeak,tamnuniter,https://twitter.com/therightospeak/status/1639802627989839874,2023-03-26T01:33:07.000Z,retweet
Miriambendavid,benirabin,https://twitter.com/Miriambendavid/status/1639802400906137600,2023-03-26T01:32:13.000Z,retweet
Samuelmoskovit6,ItzhackH,https://twitter.com/Samuelmoskovit6/status/1639802268944850944,2023-03-26T01:31:41.000Z,retweet
LevHaAm,dudiamsalem,https://twitter.com/LevHaAm/status/1639801966145544192,2023-03-26T01:30:29.000Z,reply
Yossi_IT,motiohana1,https://twitter.com/Yossi_IT/status/1639801180279767041,2023-03-26T01:27:22.000Z,retweet
Yossi_IT,davidbitan,https://twitter.com/Yossi_IT/status/1639801180279767041,2023-03-26T01:27:22.000Z,mention
Spinozasrose,GadiTaub1,https://twitter.com/Spinozasrose/status/1639799552700973056,2023-03-26T01:20:54.000Z,retweet
lshtabach,davidbitan,https://twitter.com/lshtabach/status/1639798632185561089,2023-03-26T01:17:14.000Z,reply
lshtabach,yoavgallant,https://twitter.com/lshtabach/status/1639798632185561089,2023-03-26T01:17:14.000Z,mention
Maj_Major_,BenCaspit,https://twitter.com/Maj_Major_/status/1639797046369452037,2023-03-26T01:10:56.000Z,retweet
rikiblaiberg,soycule12,https://twitter.com/rikiblaiberg/status/1639796979889762305,2023-03-26T01:10:40.000Z,reply
gerieli7,asyossi,https://twitter.com/gerieli7/status/1639796829926637573,2023-03-26T01:10:04.000Z,retweet
YOSSIBAUM,immediateres,https://twitter.com/YOSSIBAUM/status/1639795317095759872,2023-03-26T01:04:04.000Z,retweet
NoCharta,asyossi,https://twitter.com/NoCharta/status/1639789880115863552,2023-03-26T00:42:27.000Z,retweet
ssamakk,GadiTaub1,https://twitter.com/ssamakk/status/1639789440666148867,2023-03-26T00:40:43.000Z,retweet
VainsteinAbi,YinonMagal,https://twitter.com/VainsteinAbi/status/1639788879610781697,2023-03-26T00:38:29.000Z,reply
Vitaminx1X,michelletelaviv,https://twitter.com/Vitaminx1X/status/1639787539186810880,2023-03-26T00:33:09.000Z,reply
hadarse,N12News,https://twitter.com/hadarse/status/1639787305060663297,2023-03-26T00:32:13.000Z,retweet
hadarse,ndvori,https://twitter.com/hadarse/status/1639787305060663297,2023-03-26T00:32:13.000Z,mention
KHartzshtark,BenCaspit,https://twitter.com/KHartzshtark/status/1639786409467805696,2023-03-26T00:28:40.000Z,retweet
groovy_uzi1,omeraricha,https://twitter.com/groovy_uzi1/status/1639786083406807042,2023-03-26T00:27:22.000Z,reply
JosefK19991346,davidbitan,https://twitter.com/JosefK19991346/status/1639785172630491138,2023-03-26T00:23:45.000Z,reply
JosefK19991346,yoavgallant,https://twitter.com/JosefK19991346/status/1639785172630491138,2023-03-26T00:23:45.000Z,mention
EdenCoh66404717,davidbitan,https://twitter.com/EdenCoh66404717/status/1639784459816820744,2023-03-26T00:20:55.000Z,reply
EdenCoh66404717,yoavgallant,https://twitter.com/EdenCoh66404717/status/1639784459816820744,2023-03-26T00:20:55.000Z,mention
Tomerikoka,benirabin,https://twitter.com/Tomerikoka/status/1639784406066839556,2023-03-26T00:20:42.000Z,retweet
KHartzshtark,BenCaspit,https://twitter.com/KHartzshtark/status/1639784373602877441,2023-03-26T00:20:35.000Z,retweet
LQ9UD1MKLuM8e5f,motiohana1,https://twitter.com/LQ9UD1MKLuM8e5f/status/1639783943854514179,2023-03-26T00:18:52.000Z,retweet
LQ9UD1MKLuM8e5f,davidbitan,https://twitter.com/LQ9UD1MKLuM8e5f/status/1639783943854514179,2023-03-26T00:18:52.000Z,mention
HHmargia,kL8FULX3FUDtrm9,https://twitter.com/HHmargia/status/1639783641789128706,2023-03-26T00:17:40.000Z,reply
